Sample ID,Poolseq ID (2020)1,Population,Latitude,Longitude,Date collected,gDNA plate ID,UD_i7,UD_i5,Depth
10A_1,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2091,UDP0097_i7,UDP0097_i5,
10A_10,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2100,UDP0097_i7,UDP0097_i5,
10A_11,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2101,UDP0097_i7,UDP0097_i5,
10A_12,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2102,UDP0097_i7,UDP0097_i5,
10A_13,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2103,UDP0097_i7,UDP0097_i5,
10A_14,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2104,UDP0097_i7,UDP0097_i5,
10A_15,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2105,UDP0097_i7,UDP0097_i5,
10A_16,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2106,UDP0097_i7,UDP0097_i5,
10A_17,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2107,UDP0097_i7,UDP0097_i5,
10A_18,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2108,UDP0097_i7,UDP0097_i5,
10A_19,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2109,UDP0097_i7,UDP0097_i5,
10A_2,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2092,UDP0097_i7,UDP0097_i5,
10A_20,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2110,UDP0097_i7,UDP0097_i5,
10A_21,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2111,UDP0097_i7,UDP0097_i5,
10A_22,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2112,UDP0097_i7,UDP0097_i5,
10A_23,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2113,UDP0097_i7,UDP0097_i5,
10A_24,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2114,UDP0097_i7,UDP0097_i5,
10A_25,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2115,UDP0097_i7,UDP0097_i5,
10A_26,,,46.74983333,-54.83166667,2021,,UDP0097_i7,UDP0097_i5,
10A_27,,,46.74983333,-54.83166667,2021,,UDP0098_i7,UDP0098_i5,
10A_28,,,46.74983333,-54.83166667,2021,,UDP0099_i7,UDP0099_i5,
10A_29,,,46.74983333,-54.83166667,2021,,UDP0100_i7,UDP0100_i5,
10A_3,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2093,UDP0097_i7,UDP0097_i5,
10A_30,,,46.74983333,-54.83166667,2021,,UDP0101_i7,UDP0101_i5,
10A_31,,,46.74983333,-54.83166667,2021,,UDP0102_i7,UDP0102_i5,
10A_32,,,46.74983333,-54.83166667,2021,,UDP0103_i7,UDP0103_i5,
10A_33,,,46.74983333,-54.83166667,2021,,UDP0104_i7,UDP0104_i5,
10A_34,,,46.74983333,-54.83166667,2021,,UDP0105_i7,UDP0105_i5,
10A_35,,,46.74983333,-54.83166667,2021,,UDP0106_i7,UDP0106_i5,
10A_4,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2094,UDP0097_i7,UDP0097_i5,
10A_5,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2095,UDP0097_i7,UDP0097_i5,
10A_6,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2096,UDP0097_i7,UDP0097_i5,
10A_7,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2097,UDP0097_i7,UDP0097_i5,
10A_8,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2098,UDP0097_i7,UDP0097_i5,
10A_9,,,46.749833,-54.832167,2021,Snow Crab 3 (Lib7) 2099,UDP0097_i7,UDP0097_i5,
10B1,10B1,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0193_i7,UDP0193_i5,
10B10,10B10,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0201_i7,UDP0201_i5,
10B11,10B11,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0202_i7,UDP0202_i5,
10B12,10B12,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0203_i7,UDP0203_i5,
10B13,10B13,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0204_i7,UDP0204_i5,
10B14,10B14,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0205_i7,UDP0205_i5,
10B15,10B15,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0206_i7,UDP0206_i5,
10B17,10B17,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0209_i7,UDP0209_i5,
10B18,10B18,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0210_i7,UDP0210_i5,
10B19,10B19,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0211_i7,UDP0211_i5,
10B2,10B2,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0194_i7,UDP0194_i5,
10B20,10B20,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0212_i7,UDP0212_i5,
10B21,10B21,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0213_i7,UDP0213_i5,
10B22,10B22,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0214_i7,UDP0214_i5,
10B25,10B25,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0217_i7,UDP0217_i5,
10B26,10B26,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0218_i7,UDP0218_i5,
10B27,10B27,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0219_i7,UDP0219_i5,
10B28,10B28,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0220_i7,UDP0220_i5,
10B29,10B29,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0221_i7,UDP0221_i5,
10B3,10B3,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0195_i7,UDP0195_i5,
10B30,10B30,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0222_i7,UDP0222_i5,
10B31,10B31,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0223_i7,UDP0223_i5,
10B33,10B33,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0225_i7,UDP0225_i5,
10B34,10B34,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0226_i7,UDP0226_i5,
10B35,10B35,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0227_i7,UDP0227_i5,
10B36,,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0228_i7,UDP0228_i5,
10B37,10B37,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0229_i7,UDP0229_i5,
10B38,10B38,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0230_i7,UDP0230_i5,
10B39,10B39,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0231_i7,UDP0231_i5,
10B4,10B4,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0196_i7,UDP0196_i5,
10B41,10B41,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0207_i7,UDP0207_i5,
10B42,,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0215_i7,UDP0215_i5,
10B5,10B5,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0197_i7,UDP0197_i5,
10B6,10B6,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0198_i7,UDP0198_i5,
10B7,10B7,10B,46.33,-55.99,2020,Snow Crab 17 (2020),UDP0199_i7,UDP0199_i5,
2420_1,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0162_i7,UDP0162_i5,41 fathoms
2420_10,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0171_i7,UDP0171_i5,41 fathoms
2420_11,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0172_i7,UDP0172_i5,41 fathoms
2420_12,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0173_i7,UDP0173_i5,41 fathoms
2420_13,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0174_i7,UDP0174_i5,41 fathoms
2420_14,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0175_i7,UDP0175_i5,41 fathoms
2420_15,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0176_i7,UDP0176_i5,41 fathoms
2420_16,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0177_i7,UDP0177_i5,41 fathoms
2420_17,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0178_i7,UDP0178_i5,41 fathoms
2420_18,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0179_i7,UDP0179_i5,41 fathoms
2420_19,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0180_i7,UDP0180_i5,41 fathoms
2420_2,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0163_i7,UDP0163_i5,41 fathoms
2420_20,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0181_i7,UDP0181_i5,41 fathoms
2420_21,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0182_i7,UDP0182_i5,41 fathoms
2420_22,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0183_i7,UDP0183_i5,41 fathoms
2420_23,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0184_i7,UDP0184_i5,41 fathoms
2420_24,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0185_i7,UDP0185_i5,41 fathoms
2420_25,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0186_i7,UDP0186_i5,41 fathoms
2420_26,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0187_i7,UDP0187_i5,41 fathoms
2420_27,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0188_i7,UDP0188_i5,41 fathoms
2420_28,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0189_i7,UDP0189_i5,41 fathoms
2420_29,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0190_i7,UDP0190_i5,41 fathoms
2420_3,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0164_i7,UDP0164_i5,41 fathoms
2420_30,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0191_i7,UDP0191_i5,41 fathoms
2420_32,,2420,48.464167,-58.631389,Sept 1/21,,UDP0098_i7,UDP0098_i5,41 fathoms
2420_33,,2420,48.464167,-58.631389,Sept 1/21,,UDP0099_i7,UDP0099_i5,41 fathoms
2420_34,,2420,48.464167,-58.631389,Sept 1/21,,UDP0100_i7,UDP0100_i5,41 fathoms
2420_35,,2420,48.464167,-58.631389,Sept 1/21,,UDP0101_i7,UDP0101_i5,41 fathoms
2420_4,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0165_i7,UDP0165_i5,41 fathoms
2420_5,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0166_i7,UDP0166_i5,41 fathoms
2420_6,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0167_i7,UDP0167_i5,41 fathoms
2420_7,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0168_i7,UDP0168_i5,41 fathoms
2420_8,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0169_i7,UDP0169_i5,41 fathoms
2420_9,,2420,48.46416667,-58.63138889,Sept 1/21,,UDP0170_i7,UDP0170_i5,41 fathoms
3B49,3B49,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0193_i7,UDP0193_i5,
3B50,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0194_i7,UDP0194_i5,
3B51,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0195_i7,UDP0195_i5,
3B52,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0196_i7,UDP0196_i5,
3B53,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0197_i7,UDP0197_i5,
3B54,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0198_i7,UDP0198_i5,
3B55,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0199_i7,UDP0199_i5,
3B56,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0200_i7,UDP0200_i5,
3B57,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0201_i7,UDP0201_i5,
3B58,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0202_i7,UDP0202_i5,
3B59,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0203_i7,UDP0203_i5,
3B60,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0204_i7,UDP0204_i5,
3B61,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0205_i7,UDP0205_i5,
3B62,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0206_i7,UDP0206_i5,
3B63,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0207_i7,UDP0207_i5,
3B64,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0208_i7,UDP0208_i5,
3B65,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0209_i7,UDP0209_i5,
3B66,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0210_i7,UDP0210_i5,
3B67,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0211_i7,UDP0211_i5,
3B68,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0212_i7,UDP0212_i5,
3B69,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0213_i7,UDP0213_i5,
3B70,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0214_i7,UDP0214_i5,
3B71,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0215_i7,UDP0215_i5,
3B72,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0216_i7,UDP0216_i5,
3B73,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0217_i7,UDP0217_i5,
3B74,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0218_i7,UDP0218_i5,
3B75,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0219_i7,UDP0219_i5,
3B76,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0220_i7,UDP0220_i5,
3B77,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0221_i7,UDP0221_i5,
3B78,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0222_i7,UDP0222_i5,
3B79,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0223_i7,UDP0223_i5,
3B80,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0224_i7,UDP0224_i5,
3B81,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0225_i7,UDP0225_i5,
3B82,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0226_i7,UDP0226_i5,
3B83,,3B,50.33,-56.04,2020,Snow Crab 12 (2020),UDP0227_i7,UDP0227_i5,
3D_1,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2056,UDP0097_i7,UDP0097_i5,
3D_10,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2065,UDP0097_i7,UDP0097_i5,
3D_11,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2066,UDP0097_i7,UDP0097_i5,
3D_12,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2067,UDP0097_i7,UDP0097_i5,
3D_13,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2068,UDP0097_i7,UDP0097_i5,
3D_14,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2069,UDP0097_i7,UDP0097_i5,
3D_15,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2070,UDP0097_i7,UDP0097_i5,
3D_16,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2071,UDP0097_i7,UDP0097_i5,
3D_17,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2072,UDP0097_i7,UDP0097_i5,
3D_18,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2073,UDP0097_i7,UDP0097_i5,
3D_19,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2074,UDP0097_i7,UDP0097_i5,
3D_2,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2057,UDP0097_i7,UDP0097_i5,
3D_20,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2075,UDP0097_i7,UDP0097_i5,
3D_21,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2076,UDP0097_i7,UDP0097_i5,
3D_22,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2077,UDP0097_i7,UDP0097_i5,
3D_23,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2078,UDP0097_i7,UDP0097_i5,
3D_24,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2079,UDP0097_i7,UDP0097_i5,
3D_25,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2080,UDP0097_i7,UDP0097_i5,
3D_26,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2081,UDP0097_i7,UDP0097_i5,
3D_27,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2082,UDP0097_i7,UDP0097_i5,
3D_28,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2083,UDP0097_i7,UDP0097_i5,
3D_29,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2084,UDP0097_i7,UDP0097_i5,
3D_3,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2058,UDP0097_i7,UDP0097_i5,
3D_30,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2085,UDP0097_i7,UDP0097_i5,
3D_31,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2086,UDP0097_i7,UDP0097_i5,
3D_32,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2087,UDP0097_i7,UDP0097_i5,
3D_33,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2088,UDP0097_i7,UDP0097_i5,
3D_34,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2089,UDP0097_i7,UDP0097_i5,
3D_35,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2090,UDP0097_i7,UDP0097_i5,
3D_4,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2059,UDP0097_i7,UDP0097_i5,
3D_5,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2060,UDP0097_i7,UDP0097_i5,
3D_6,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2061,UDP0097_i7,UDP0097_i5,
3D_7,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2062,UDP0097_i7,UDP0097_i5,
3D_8,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2063,UDP0097_i7,UDP0097_i5,
3D_9,,,49.738333,-54.999333,2021,Snow Crab 3 (Lib7) 2064,UDP0097_i7,UDP0097_i5,
3N_1,,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0278_i7,UDP0278_i5,
3N_10,,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0282_i7,UDP0282_i5,
3N_11,,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0283_i7,UDP0283_i5,
3N_12,,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0284_i7,UDP0284_i5,
3N_13,,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0285_i7,UDP0285_i5,
3N_14,,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0286_i7,UDP0286_i5,
3N_15,,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0287_i7,UDP0287_i5,
3N_17,3N17,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0289_i7,UDP0289_i5,
3N_18,3N18,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0290_i7,UDP0290_i5,
3N_19,3N19,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0291_i7,UDP0291_i5,
3N_2,,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0279_i7,UDP0279_i5,
3N_20,3N20,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0292_i7,UDP0292_i5,
3N_21,3N21,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0293_i7,UDP0293_i5,
3N_22,3N22,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0294_i7,UDP0294_i5,
3N_23,3N23,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0295_i7,UDP0295_i5,
3N_24,3N24,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0296_i7,UDP0296_i5,
3N_25,3N25,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0297_i7,UDP0297_i5,
3N_26,3N26,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0298_i7,UDP0298_i5,
3N_27,3N27,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0299_i7,UDP0299_i5,
3N_28,3N28,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0300_i7,UDP0300_i5,
3N_29,3N29,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0301_i7,UDP0301_i5,
3N_3,,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0280_i7,UDP0280_i5,
3N_30,3N30,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0302_i7,UDP0302_i5,
3N_31,3N31,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0303_i7,UDP0303_i5,
3N_32,3N32,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0304_i7,UDP0304_i5,
3N_9,,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0281_i7,UDP0281_i5,
3N33,3N33,3N200 (3N),43.75,-49.3,2020,Snow Crab 22 (2020),UDP0305_i7,UDP0305_i5,
4_1,1-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0233_i7,UDP0233_i5,
4_10,10-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0242_i7,UDP0242_i5,
4_11,11-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0243_i7,UDP0243_i5,
4_12,12-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0244_i7,UDP0244_i5,
4_13,13-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0245_i7,UDP0245_i5,
4_14,14-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0246_i7,UDP0246_i5,
4_15,15-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0247_i7,UDP0247_i5,
4_17,17-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0249_i7,UDP0249_i5,
4_18,18-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0250_i7,UDP0250_i5,
4_19,19-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0251_i7,UDP0251_i5,
4_2,2-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0234_i7,UDP0234_i5,
4_20,20-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0252_i7,UDP0252_i5,
4_21,21-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0253_i7,UDP0253_i5,
4_22,22-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0254_i7,UDP0254_i5,
4_23,23-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0255_i7,UDP0255_i5,
4_25,25-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0257_i7,UDP0257_i5,
4_26,26-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0258_i7,UDP0258_i5,
4_27,27-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0259_i7,UDP0259_i5,
4_28,28-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0260_i7,UDP0260_i5,
4_29,29-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0261_i7,UDP0261_i5,
4_3,3-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0235_i7,UDP0235_i5,
4_30,30-Apr,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0262_i7,UDP0262_i5,
4_31,Apr-31,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0263_i7,UDP0263_i5,
4_33,Apr-33,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0265_i7,UDP0265_i5,
4_34,Apr-34,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0266_i7,UDP0266_i5,
4_35,,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0267_i7,UDP0267_i5,
4_36,Apr-36,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0268_i7,UDP0268_i5,
4_37,Apr-37,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0269_i7,UDP0269_i5,
4_38,Apr-38,Management Area 4,52.09,-52.88,2020,Snow Crab 17 (2020),UDP0270_i7,UDP0270_i5,
